Date,Close,High,Low,Open,Volume
2014-01-01,15.03171157836914,15.459602317709487,14.933115030970251,14.933115030970251,1199500.0
2014-01-02,15.021183967590332,15.125045254533603,14.921629769965849,15.033627785840519,697300.0
2014-01-03,14.89003849029541,15.354305775044262,14.728741759907942,15.046070493942382,5128200.0
2014-01-06,14.851269721984863,15.124565375437939,14.646896619779247,15.039848643428973,4769600.0
2014-01-07,14.876158714294434,15.047028184025802,14.792399617811254,14.88764580651294,2253900.0
2014-01-08,14.88956069946289,14.94029543464177,14.789528142702462,14.94029543464177,1756800.0
2014-01-09,14.840740203857422,14.912055480521403,14.712947106098778,14.800057476361502,3188200.0
2014-01-10,14.938379287719727,14.976190925065117,14.829252377244023,14.931199285118952,2183900.0
2014-01-13,14.989591598510742,15.046069413864775,14.886687058014553,14.943164873368586,1445600.0
2014-01-14,14.866588592529297,15.028363714276578,14.838349677795797,15.028363714276578,366000.0
2014-01-15,14.884295463562012,15.026926021978596,14.665084898851607,14.875680372612452,6362600.0
2014-01-16,15.16333293914795,15.354305489137584,14.8259020295299,14.885251848929906,3605500.0
2014-01-17,15.064739227294922,15.16285742760685,14.693804612111084,15.009697399110745,1908300.0
2014-01-20,15.024053573608398,15.258579950017404,14.847441019228155,15.124565399444064,900000.0
2014-01-21,15.285862922668457,15.316016198100044,15.007781803004773,15.028840711804527,1141400.0
2014-01-22,15.06234359741211,15.411740893254807,14.982413229517157,15.325588160386898,1061800.0
2014-01-23,15.070481300354004,15.172429133531278,14.83834854722898,15.172429133531278,693400.0
2014-01-24,14.842655181884766,15.171471030840808,14.687102442602376,15.171471030840808,1734000.0
2014-01-27,14.279788970947266,14.789525298983682,14.090732623809908,14.789525298983682,1689900.0
2014-01-28,14.700981140136719,14.818243867113724,14.119451130704084,14.137160586839755,2383200.0
2014-01-29,14.475550651550293,14.920194189283917,14.32239062409467,14.789529072996629,413100.0
2014-01-30,14.3434476852417,14.443001866497669,14.215176232594382,14.224269685254496,5068000.0
2014-01-31,14.65694808959961,14.885253019484356,14.358764794440406,14.36402952149688,734800.0
2014-02-03,14.286014556884766,14.779955904649539,14.18693963492739,14.779955904649539,983900.0
2014-02-04,14.179757118225098,14.591375291532973,14.119450575294884,14.481770021213759,515900.0
2014-02-05,14.208476066589355,14.454489528433374,14.12423769922188,14.25729552117305,497800.0
2014-02-06,14.197466850280762,14.502350847273751,14.128544303098591,14.502350847273751,1315400.0
2014-02-07,14.300371170043945,14.368336078176977,14.167791717286436,14.35828498765132,305600.0
2014-02-10,14.222356796264648,14.54973664535456,14.148648790655482,14.377910448825562,329100.0
2014-02-11,14.029471397399902,14.358765624257789,13.975865572773207,14.348714532140283,168200.0
2014-02-12,14.185503005981445,14.310902472493417,14.073983357825565,14.167315185598095,1193600.0
2014-02-13,14.188372611999512,14.348234252215478,14.044306977566421,14.044306977566421,838600.0
2014-02-14,14.123279571533203,14.310900843811368,13.98543539012283,14.188851755130967,310700.0
2014-02-17,14.395618438720703,14.477463169612916,14.119930059278413,14.119930059278413,1506000.0
2014-02-18,14.908705711364746,15.105420455012002,14.41620039546947,14.846963160909976,8535600.0
2014-02-19,14.743579864501953,14.847441142055498,14.69188749410385,14.847441142055498,745300.0
2014-02-20,14.476506233215332,14.816329881744887,14.293671316654683,14.789526972038276,791000.0
2014-02-21,14.64259147644043,14.74166640177737,14.368817424047283,14.40758579370906,1091000.0
2014-02-24,14.610522270202637,14.837391213611994,14.515276075948298,14.643069185536767,586100.0
2014-02-25,14.86945629119873,14.894824111446136,14.473633212539204,14.473633212539204,5958500.0
2014-02-26,14.817289352416992,14.980978832058211,14.60286513533776,14.933117009037064,892600.0
2014-02-28,15.043200492858887,15.172429604531333,14.836913007118769,14.8852541051167,1607100.0
