Date,Close,High,Low,Open,Volume,LogReturn,SMA_5,Price_SMA5_ratio,SMA_10,Price_SMA10_ratio,SMA_20,Price_SMA20_ratio,SMA_50,Price_SMA50_ratio,SMA_200,Price_SMA200_ratio,EMA_5,Price_EMA5_ratio,EMA_10,Price_EMA10_ratio,EMA_20,Price_EMA20_ratio,EMA_50,Price_EMA50_ratio,GoldenCross,SMA50_SMA200_ratio,EMA5_EMA20_spread,MACD,MACD_Signal,MACD_Hist,MACD_norm,MACD_Cross,MACD_Hist_sign,RSI_7,RSI_7_overbought,RSI_7_oversold,RSI_14,RSI_14_overbought,RSI_14_oversold,RSI_21,RSI_21_overbought,RSI_21_oversold,Stoch_K,Stoch_D,Stoch_KD_diff,ROC_5,ROC_10,ROC_20,Williams_R,BB_Upper,BB_Lower,BB_Mid,BB_Width,BB_PctB,BB_Squeeze,ATR,ATR_pct,ATR_expanding,Vol_5d,Vol_10d,Vol_20d,Vol_ratio_5_20,KC_Upper,KC_Lower,KC_PctPos,Volume_SMA20,Volume_ratio,Volume_surge,OBV,OBV_SMA20,OBV_trend,VWAP_20,Price_VWAP_ratio,MFI,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Volume_lag1,Volume_lag2,Volume_lag3,Volume_lag5,Volume_lag10,LogReturn_lag1,LogReturn_lag2,LogReturn_lag3,LogReturn_lag5,LogReturn_lag10,RSI_14_lag1,RSI_14_lag2,RSI_14_lag3,MACD_Hist_lag1,MACD_Hist_lag2,MACD_Hist_lag3,BB_PctB_lag1,BB_PctB_lag2,BB_PctB_lag3,Return_mean_5,Return_std_5,Return_skew_5,Return_kurt_5,Price_max_5,Price_min_5,Price_range_5,Close_rank_5,Return_mean_10,Return_std_10,Return_skew_10,Return_kurt_10,Price_max_10,Price_min_10,Price_range_10,Close_rank_10,Return_mean_20,Return_std_20,Return_skew_20,Return_kurt_20,Price_max_20,Price_min_20,Price_range_20,Close_rank_20,DayOfWeek,Month,Quarter,IsMonthEnd,IsMonthStart,IsQtrEnd,IsBudgetMonth,IsMonday,IsFriday,Target_Price,Target_Return,Target_Dir,Target_Dir_3d,Target_Dir_5d
2014-10-27,593.137939453125,602.3264235395228,591.7208195059975,601.1378731259032,1828483.0,0.007348523703192685,589.6546264648438,0.005907378373616323,590.7792114257812,0.003992571136095302,584.6215606689453,0.014567336131830144,580.8146240234375,0.021217295364088784,504.37777221679687,0.1759795378099578,589.9573157911459,0.005391277600674815,588.9270680562815,0.007150072776823002,587.6128471959955,0.009402606296806448,578.2631872431065,0.025723152602769916,1,0.15154682862151536,0.0039898184771449685,2.189279636084052,2.2856287563229043,-0.09634912023885223,0.0036910126472479146,-1,-1.0,55.90623148830015,0,0,53.698554011043015,0,0,53.88117496218152,0,0,52.57005109691025,46.588943829319994,5.981107267590254,0.0365070613980214,-0.009768955953340597,-0.006128110230712358,-47.42994890308975,605.781669121455,563.4614522164356,584.6215606689453,0.07238907996584157,0.7012366525269293,1,16.04556234570035,0.027051991245905477,1,0.17076638656967813,0.2492290602862422,0.25785687897561044,0.6622525923996396,619.7039718873963,555.5217225045948,0.5860844284870139,1385334.7,1.3198853677743003,0,23628903.0,24364975.0,0,584.6149451971247,0.01457881692218188,46.0646092693922,588.7952270507812,589.0238037109375,592.086669921875,572.2468872070312,598.9894409179688,3318551.0,1320367.0,1135010.0,1335184.0,1160688.0,-0.00038813545554272784,-0.005186429457689115,0.011648961421195526,-0.03176360710137803,0.030766700758889976,51.60730239218055,51.72147680403971,53.185549828476084,-0.40157664579090335,-0.4463956671097349,-0.5388968763308846,0.5926802393662578,0.5643428695974684,0.6102271497390321,0.007171293120749667,0.010757271217916396,0.44375310401018314,-0.41570141093283297,593.137939453125,585.2294921875,0.01333323454729032,1.0,-0.0009816985256961143,0.01569995507161241,-0.5459075263059318,0.3575396741108103,606.39501953125,572.2468872070312,0.05757199135786767,0.6117773015444616,-0.00030734820818313624,0.016243456562303447,-0.3763851446790405,0.017872423277162153,606.39501953125,567.4469604492188,0.06566442051901364,0.6596215475024486,0,10,4,0,0,0,0,1,0,591.263671875,-0.0031649216358724604,0.0,0.0,1.0
2014-10-28,591.263671875,597.5721574265807,588.8865152790833,593.229336352832,974665.0,-0.0031649216358724604,590.8614624023437,0.0006807170517111327,589.2660766601563,0.0033899715153564713,585.1655456542969,0.010421198353167682,581.370712890625,0.017016610512054164,505.0733290100098,0.17064916699112032,590.3927678190973,0.001475126565523066,589.3519051142302,0.0032438458995041053,587.9605447844721,0.005617940046876324,578.7730101698475,0.021581278818594285,1,0.15106199337463555,0.004136711308608154,2.235082931749389,2.2755195914082016,-0.0404366596588126,0.0037801797033488495,-1,-1.0,53.34149507543003,0,0,52.6412309581811,0,0,53.19397003928738,0,0,48.59332292063994,48.17309096375584,0.420231956884102,0.010310792207250508,-0.02495295503572359,0.018745692901185995,-51.40667707936006,606.4261120321743,563.9049792764196,585.1655456542969,0.07266513394634357,0.6434140114688683,1,15.813728244437195,0.026745644957839387,0,0.11384363900301228,0.23801234845398725,0.23686910366947744,0.4806183551986902,619.5880012733464,556.3330882955977,0.5522192970479602,1363245.2,0.7149594218266824,0,22654238.0,24408265.75,0,585.0724294446212,0.010582010224367888,42.05858021759313,593.137939453125,588.7952270507812,589.0238037109375,585.2294921875,606.39501953125,1828483.0,3318551.0,1320367.0,1194425.0,1533600.0,0.007348523703192685,-0.00038813545554272784,-0.005186429457689115,0.02243354539259196,0.012287651010098368,53.698554011043015,51.60730239218055,51.72147680403971,-0.09634912023885223,-0.40157664579090335,-0.4463956671097349,0.7012366525269293,0.5926802393662578,0.5643428695974684,0.0020515997150567815,0.007171475170204373,0.5614120200077237,-1.954797793274544,593.137939453125,588.7952270507812,0.007344798283602057,0.5684108445418898,-0.002526955790293197,0.014993368642183308,-0.3354815372897291,0.8309358169403711,599.446533203125,572.2468872070312,0.04600256584315241,0.6991555945507463,0.0009286078868470764,0.014921350990100342,-0.39358782318578883,0.7180914055251568,606.39501953125,567.4469604492188,0.06587257248279803,0.6114993143976494,1,10,4,0,0,0,0,0,0,590.9896240234375,-0.0004636026093927521,0.0,1.0,1.0
2014-10-29,590.9896240234375,597.8924152960597,586.9667764430744,597.8924152960597,1472338.0,-0.0004636026093927521,590.6420532226563,0.0005884626719090402,588.4203857421875,0.0043663311868595844,585.5564025878906,0.009278732862512573,581.9969995117187,0.015451324524462073,505.83175338745116,0.16835216465890412,590.5917198872107,0.0006737380881376431,589.6496721886315,0.0022724541333711823,588.2490285215164,0.004658903574918272,579.2520930660667,0.020263251696238882,1,0.15057426825066744,0.003982482336744919,2.223636307069114,2.265142934540384,-0.0415066274712701,0.003762564039501528,-1,-1.0,52.927301015691945,0,0,52.4785239670775,0,0,53.09001485339945,0,0,48.01186175379568,49.725078590448625,-1.713216836652947,-0.0018528468114005214,-0.014107862355126621,0.013404505301999103,-51.98813824620432,606.9497006505643,564.1631045252169,585.5564025878906,0.07306998256060435,0.6269841942936933,1,15.78760858695985,0.02671385070938867,1,0.07554759600530482,0.2327220908489645,0.2364662325553926,0.3194857683860112,619.824245695436,556.6738113475967,0.5433978883949654,1352414.2,1.0886738692924105,0,21181900.0,24293491.7,0,585.5131611452832,0.009353270330323848,41.88508494849269,591.263671875,593.137939453125,588.7952270507812,592.086669921875,599.446533203125,974665.0,1828483.0,3318551.0,1135010.0,1041522.0,-0.0031649216358724604,0.007348523703192685,-0.00038813545554272784,0.011648961421195526,-0.011524836279580765,52.6412309581811,53.698554011043015,51.60730239218055,-0.0404366596588126,-0.09634912023885223,-0.40157664579090335,0.6434140114688683,0.7012366525269293,0.5926802393662578,-0.00037091309106087385,0.0047590512185431725,1.2622222410177375,2.111977548285504,593.137939453125,588.7952270507812,0.0073482041406729105,0.5053056176301106,-0.0014208324232743955,0.014660113737555727,-0.6099228767202498,1.508542727393717,593.137939453125,572.2468872070312,0.03534927077715539,0.8971657624335703,0.0006657729889508804,0.014895972495379387,-0.33784971502688066,0.7148371695859087,606.39501953125,567.4469604492188,0.06590311825929222,0.6044630754162585,2,10,4,0,0,0,0,0,0,589.435302734375,-0.0026334960439013204,0.0,1.0,0.0
2014-10-30,589.435302734375,591.9952711245587,586.1438669728881,589.38959997445,1961313.0,-0.0026334960439013204,590.7243530273438,-0.00218215194000837,588.2923889160156,0.0019427649241992029,586.6558197021484,0.004737842767225553,582.5849060058594,0.011758623778088007,506.56453750610353,0.16359369654310418,590.2062475029322,-0.0013062294271179997,589.6106959242212,-0.00029747287669412703,588.3620070179792,0.0018242097613263564,579.6514346216867,0.01687888190783804,1,0.15007045079392256,0.003134533608484258,2.0653361272711663,2.2251815730865405,-0.1598454458153742,0.0035039233613767718,-1,-1.0,50.34075850659622,0,0,51.50613896882083,0,0,52.4792485680998,0,0,44.71397977721304,47.106388150549556,-2.392408373336515,0.000698611874163646,-0.0021668108555250587,0.03874959920086485,-55.28602022278696,606.3207354095027,566.990903994794,586.6558197021484,0.06704072489160146,0.570671114831861,1,15.069250842688648,0.025565572290602186,0,0.06698443422382279,0.22108325583186794,0.21273591429166183,0.3148713015705794,618.5005087033564,558.2235053326019,0.5178060563129547,1386987.15,1.4140815940508173,0,19220587.0,24144144.7,0,586.6174967011399,0.0048034810572155084,34.70974108586637,590.9896240234375,591.263671875,593.137939453125,589.0238037109375,590.7152709960938,1472338.0,974665.0,1828483.0,1320367.0,784209.0,-0.0004636026093927521,-0.0031649216358724604,0.007348523703192685,-0.005186429457689115,-0.014672658489849048,52.4785239670775,52.6412309581811,53.698554011043015,-0.0415066274712701,-0.0404366596588126,-0.09634912023885223,0.6269841942936933,0.6434140114688683,0.7012366525269293,0.0001396735916966851,0.004219622730204737,1.75717476258046,3.3525118145725843,593.137939453125,588.7952270507812,0.007367581110595209,0.14739076049528468,-0.00021691617867962274,0.013926936046942687,-0.9169144315037889,3.071797060656335,593.137939453125,572.2468872070312,0.0354424856285002,0.8227644699207372,0.0019008840669951846,0.013401102955897349,-0.23950515369384026,1.6171123483309155,606.39501953125,571.8809814453125,0.0585544128860755,0.508613951382724,3,10,4,0,0,0,0,0,0,600.6808471679688,0.01889879259515803,1.0,1.0,1.0
2014-10-31,600.6808471679688,601.5951254741605,591.6294696154229,591.6294696154229,1568966.0,0.01889879259515803,593.1014770507812,0.01277921301912155,589.2889465332031,0.019331604133735025,588.0089508056641,0.02155051610173997,583.3694567871094,0.02967483158306128,507.34834655761716,0.18396137731327422,593.6977807246111,0.011761988456205463,591.6234506958116,0.015309393942219085,589.5352298894068,0.018905769686830887,580.4761174666389,0.034807167932263905,1,0.14984006697823915,0.007060732970928907,2.8148556434736065,2.343116387163954,0.4717392563096525,0.004686108532916959,1,1.0,64.84307159679977,0,0,57.6240167995285,0,0,56.2985751493011,0,0,68.57421933346141,53.76668695482338,14.807532378638037,0.020186339105908502,0.01687035473972176,0.04717880444908307,-31.425780666538586,607.6208192215646,568.3970823897636,588.0089508056641,0.06670601999860443,0.8230670350620647,1,14.465179455713992,0.024081306277556547,0,0.14816319260342178,0.2410558386291412,0.21906855418011567,0.6763325442025956,618.4655888008348,560.6048709779787,0.692628396223582,1394849.65,1.1248280415025376,0,20789553.0,24002660.2,0,588.0662621089214,0.021450958628044692,36.05683158030648,589.435302734375,590.9896240234375,591.263671875,588.7952270507812,590.7152709960938,1961313.0,1472338.0,974665.0,3318551.0,784209.0,-0.0026334960439013204,-0.0004636026093927521,-0.0031649216358724604,-0.00038813545554272784,0.0,51.50613896882083,52.4785239670775,52.6412309581811,-0.1598454458153742,-0.0415066274712701,-0.0404366596588126,0.570671114831861,0.6269841942936933,0.6434140114688683,0.003997059201836837,0.009333403835286157,1.331970631936165,0.9604081670516464,600.6808471679688,589.435302734375,0.01872133011500723,1.0,0.0016729630808361804,0.015185090502210112,-0.8996853283730648,1.9732101645294047,600.6808471679688,572.2468872070312,0.04733621871746894,1.0,0.0023049847597923978,0.013800021772263459,-0.2234560422631373,1.2252133860059455,606.39501953125,571.8809814453125,0.05745819639274485,0.8344391824261952,4,10,4,1,0,0,0,0,1,597.572265625,-0.005188534014376682,0.0,0.0,0.0
2014-11-03,597.572265625,606.166503837763,594.8751893228166,604.2465417577141,1127612.0,-0.005188534014376682,593.9883422851562,0.006033659391455171,591.821484375,0.00971708767226187,589.2935150146484,0.014048602944741084,584.0544494628906,0.023144787569961522,508.1197796630859,0.17604606146453583,594.9892756914074,0.004341237798935138,592.7050534102094,0.008211862184718033,590.3006618642252,0.012318474686798364,581.1465546493197,0.02826431791476769,1,0.14944245990611504,0.007942755497470033,3.1220298918460685,2.498899088100377,0.6231308037456915,0.005224522742166994,1,1.0,59.261712560477896,0,0,55.53821788017697,0,0,55.01518947762667,0,0,73.70238437688417,62.33019449585288,11.37218988103129,0.007476045413590482,0.044256035260540116,0.044924180053615315,-26.297615623115835,607.7913900483838,570.7956399809129,589.2935150146484,0.0627798357267707,0.7237757200557701,1,13.32232778506422,0.022294086508734497,0,0.15677974387410554,0.16169287671949392,0.21989717899605543,0.7129684181938409,616.9453174343536,563.6560062940968,0.6364552028386343,1384648.95,0.8143667028382898,0,19661941.0,23871376.4,0,589.2316052879896,0.014155147589094197,34.69949037193108,600.6808471679688,589.435302734375,590.9896240234375,593.137939453125,572.2468872070312,1568966.0,1961313.0,1472338.0,1828483.0,1335184.0,0.01889879259515803,-0.0026334960439013204,-0.0004636026093927521,0.007348523703192685,-0.03176360710137803,57.6240167995285,51.50613896882083,52.4785239670775,0.4717392563096525,-0.1598454458153742,-0.0415066274712701,0.8230670350620647,0.570671114831861,0.6269841942936933,0.0014896476583229636,0.009876195545316319,2.076209168612913,4.431596535263809,600.6808471679688,589.435302734375,0.018818718806891163,0.7235721612834944,0.004330470389536315,0.01018569382310491,0.8865760090894781,-0.7230606958399783,600.6808471679688,585.2294921875,0.025856881032301923,0.7988149552645613,0.002197216390595914,0.0138522202292433,-0.2009170051825621,1.1501755039559853,606.39501953125,572.2468872070312,0.05714477442908644,0.7416329003740953,0,11,4,0,0,0,0,1,0,600.9552001953125,0.005645166507572781,1.0,0.0,0.0
2014-11-05,600.9552001953125,607.8122884125186,598.852370969328,604.2466360214474,2038028.0,0.005645166507572781,595.9266479492187,0.008438206721244512,593.3940551757812,0.01274219880293792,590.5620788574219,0.017598694040766194,584.778837890625,0.027662359265663072,508.9056391906738,0.1808774631600223,596.9779171927091,0.006662362020535939,594.20508009841,0.011359916505231826,591.3153798005192,0.016302333279484937,581.9233642785742,0.03270505548498215,1,0.14909089791304808,0.009576171338719908,3.5969785149337667,2.718514973467055,0.8784635414667119,0.005985435376488524,1,1.0,63.275133656243305,0,0,57.34759243124895,0,0,56.15722202209297,0,0,82.61875863836924,74.96512078290495,7.6536378554642965,0.016391212214305284,0.026871010804722317,0.04407919649362535,-17.381241361630757,608.5747701232269,572.5493875916168,590.5620788574219,0.061001855387175445,0.7884944060974591,1,13.008868596965872,0.021646985653403023,0,0.1527249649550652,0.12738762167119919,0.21970813487563245,0.695126582552423,617.333116994451,565.2976426065874,0.6852547806701972,1382862.2,1.473775188879991,0,21699969.0,23738305.85,0,591.1188169183898,0.016640281099832954,42.951939201224114,597.572265625,600.6808471679688,589.435302734375,591.263671875,585.2294921875,1127612.0,1568966.0,1961313.0,974665.0,1194425.0,-0.005188534014376682,0.01889879259515803,-0.0026334960439013204,-0.0031649216358724604,0.02243354539259196,55.53821788017697,57.6240167995285,51.50613896882083,0.6231308037456915,0.4717392563096525,-0.1598454458153742,0.7237757200557701,0.8230670350620647,0.570671114831861,0.003251665287012012,0.00962076848243232,1.3982315744151252,1.6940396320201252,600.9552001953125,589.435302734375,0.01916931155133277,1.0,0.002651632501034397,0.00802466588214227,1.0163327778365194,0.2111925627478329,600.9552001953125,588.7952270507812,0.020234408722279492,1.0,0.0021567672646844813,0.013840311569018106,-0.19249161464582307,1.163117620358061,606.39501953125,572.2468872070312,0.056823091493543094,0.8406993599448062,2,11,4,0,0,0,0,0,0,590.7152709960938,-0.017186263301557744,0.0,0.0,0.0
2014-11-07,590.7152709960938,603.4694662486197,582.3953596086495,603.4237634877687,1491347.0,-0.017186263301557744,595.87177734375,-0.008653718037532565,593.2569152832032,-0.0042842219308916185,591.2203643798828,-0.0008543233863718136,585.3722839355469,0.009127502628968331,509.64210861206055,0.1590786181401389,594.8903684605041,-0.007018263676406344,593.5705693525343,-0.0048103772388093935,591.25822658105,-0.0009183053369015148,582.2681449341633,0.014507278365512466,1,0.14859481593804502,0.006143072038856667,3.111237602430151,2.7970594992596745,0.3141781031704767,0.005266898885454284,1,1.0,46.94327838774472,0,0,50.63103877776088,0,0,51.964357755275266,0,0,56.66274417569535,70.99462906364958,-14.331884887954232,-0.00046422647063748546,-0.0023162131415020992,0.022795810695020347,-43.33725582430465,608.1611405380424,574.2795882217231,591.2203643798828,0.05730782354200016,0.48509237773188646,1,13.243967170183462,0.022420221417081058,0,0.21271440388455337,0.15050586280449693,0.2300695843048822,0.9245655158079036,617.746160921417,564.7702922406831,0.4897508884992807,1428411.25,1.0440599652236007,0,20208622.0,23501649.65,0,591.3734112462745,-0.0011129013203243776,41.55161372088228,600.9552001953125,597.572265625,600.6808471679688,590.9896240234375,592.086669921875,2038028.0,1127612.0,1568966.0,1472338.0,1135010.0,0.005645166507572781,-0.005188534014376682,0.01889879259515803,-0.0004636026093927521,0.011648961421195526,57.34759243124895,55.53821788017697,57.6240167995285,0.8784635414667119,0.6231308037456915,0.4717392563096525,0.7884944060974591,0.7237757200557701,0.8230670350620647,-9.286685142098627e-05,0.013399747927616189,0.32830913096578423,0.42385757969599186,600.9552001953125,589.435302734375,0.01950160767219048,0.11110934503184242,-0.0002318899712409301,0.009480978186616789,0.40482478246220666,1.6675415605848918,600.9552001953125,588.7952270507812,0.02058516808618557,0.15789869948652055,0.0011269934254229089,0.014493021531207795,-0.06944011171722438,0.5347590688127946,606.39501953125,572.2468872070312,0.057808108239078455,0.5408314461744146,4,11,4,0,0,0,0,0,1,593.2752685546875,0.004324361491799008,1.0,0.0,1.0
2014-11-10,593.2752685546875,597.9380660142831,587.8810037418716,590.7610029865846,1507972.0,0.004324361491799008,596.6397705078125,-0.005639084284075446,593.6820617675781,-0.0006852038137711292,592.1255065917969,0.0019417538175452442,586.0679931640625,0.012297677871323964,510.3827825927734,0.16241238691637583,594.3520018252319,-0.001811608722167679,593.5168782983803,-0.00040708150438040214,591.4503258166346,0.0030855384778647466,582.6997968408506,0.01814909112921037,1,0.14829107319569812,0.004906035015858512,2.899431990727635,2.8175339975532667,0.08189799317436819,0.004887161397762476,1,1.0,50.65785932321917,0,0,52.14017918416674,0,0,52.88771810966294,0,0,63.151786469106796,67.47776309439047,-4.325976625283673,0.00651465190920697,0.007217814996550498,0.03147376938280111,-36.848213530893204,607.2982148634208,576.9527983201731,592.1255065917969,0.05124828470557235,0.5378891474846609,1,13.962328761069996,0.02353431788094663,0,0.21321357150612755,0.14930731856937038,0.22946570306100472,0.9291740275863515,619.3749833387747,563.5256682944946,0.5326761883580123,1432236.75,1.0528790020225358,0,21716594.0,23411965.15,0,592.2831436882637,0.0016750854333715814,46.97255182454387,590.7152709960938,600.9552001953125,597.572265625,589.435302734375,589.0238037109375,1491347.0,2038028.0,1127612.0,1961313.0,1320367.0,-0.017186263301557744,0.005645166507572781,-0.005188534014376682,-0.0026334960439013204,-0.005186429457689115,50.63103877776088,57.34759243124895,55.53821788017697,0.3141781031704767,0.8784635414667119,0.6231308037456915,0.48509237773188646,0.7884944060974591,0.7237757200557701,0.0012987046557190794,0.013431192532121447,-0.17670388067668155,0.2552096314016161,600.9552001953125,590.7152709960938,0.017259996736700048,0.2500014901264223,0.0007191891237078822,0.009405476996582146,0.07010788225971998,1.692665247098279,600.9552001953125,588.7952270507812,0.020496342573245754,0.3684252794522886,0.0015494311810284624,0.014454980588524078,-0.16399669874139966,0.593375960011444,606.39501953125,572.2468872070312,0.05755866481238803,0.615798871458114,0,11,4,0,0,0,0,1,0,593.640869140625,0.0006160512708339266,1.0,0.0,1.0
2014-11-11,593.640869140625,599.6751392003301,589.2523446082776,592.680888118411,1412600.0,0.0006160512708339266,595.2317749023438,-0.002672750059386164,594.1666259765625,-0.0008848643006048595,592.765493774414,0.0014767650536420263,586.7454821777344,0.011751921697459089,511.1160107421875,0.16146013168048445,594.1149575970296,-0.0007979742814793189,593.5394220878793,0.00017091881174269297,591.658948990348,0.0033497678918896767,583.1288584996653,0.01802690861159939,1,0.14796928651428076,0.004151054608187321,2.7296101822522587,2.7999492344930657,-0.07033905224080694,0.004598083326378348,-1,-1.0,51.22679715269813,0,0,52.364134683898165,0,0,53.02312736643312,0,0,55.45957742875744,58.42470269118653,-2.9651252624290905,-0.011719997500394985,0.008229757761650136,0.02203656575037405,-44.54042257124256,606.9838659315308,578.5471216172973,592.765493774414,0.047973008909751924,0.5307832484808329,1,13.021930364081422,0.021935703960093613,0,0.14752170112492555,0.14918383637320823,0.22738858793455205,0.6487647531695209,617.7028097185108,565.6150882621852,0.538049661126736,1449554.45,0.9745063388270789,0,23129194.0,23339598.35,0,592.7701184656397,0.00146895170296224,53.06021421521495,593.2752685546875,590.7152709960938,600.9552001953125,600.6808471679688,588.7952270507812,1507972.0,1491347.0,2038028.0,1568966.0,3318551.0,0.004324361491799008,-0.017186263301557744,0.005645166507572781,0.01889879259515803,-0.00038813545554272784,52.14017918416674,50.63103877776088,57.34759243124895,0.08189799317436819,0.3141781031704767,0.8784635414667119,0.5378891474846609,0.48509237773188646,0.7884944060974591,-0.0023578436091457418,0.009292993670517868,-1.2698905570974839,1.1489781979685731,600.9552001953125,590.7152709960938,0.017249366968353146,0.2857049192053454,0.0008196077963455476,0.009397698349382404,0.030436995031615958,1.7092289837066024,600.9552001953125,589.435302734375,0.01940549928379106,0.3650697777919064,0.001089863488109582,0.014324134634499214,-0.07276993617027462,0.7184634055387147,606.39501953125,572.2468872070312,0.0575232166438486,0.6265051842504598,1,11,4,0,0,0,0,0,0,588.7952270507812,-0.008196077963455213,0.0,1.0,1.0
