Date,Close,High,Low,Open,Volume
2014-01-01,89.89635467529297,91.73429447990401,89.63611956927512,91.73429447990401,2362703.0
2014-01-02,89.93701934814453,90.56322229047981,88.8310085371857,89.89635699132333,4882590.0
2014-01-03,90.53070068359375,90.82347099884257,88.85541013021358,88.96926341441517,5907534.0
2014-01-06,90.75841522216797,91.8644328334452,90.27046685997712,91.06745315582278,9896413.0
2014-01-07,89.48973846435547,90.87226529238046,88.64396271847374,90.7584053922893,6572222.0
2014-01-08,88.99366760253906,89.6036030209134,88.39185936183145,89.29456510467003,5747161.0
2014-01-09,87.97708129882812,90.06712204693991,87.43220318003799,88.96923863421239,8731480.0
2014-01-10,90.0020980834961,90.57950497019208,86.46447245071678,88.33494117609435,14175420.0
2014-01-13,91.31954193115234,92.38489033667551,90.2704478784605,90.2704478784605,10086509.0
2014-01-14,90.04275512695312,91.57165726050748,89.39215734787078,91.49846633400529,7789176.0
2014-01-15,91.19756317138672,91.7343010112355,89.73371164109139,90.63641732718082,6949390.0
2014-01-16,92.9623031616211,93.33639817533923,90.27045376375081,90.27045376375081,9157779.0
2014-01-17,89.89635467529297,93.66982658566047,89.34334928406082,93.52343813394235,13427479.0
2014-01-20,93.2062759399414,93.96259975144984,89.79877174529571,89.88009645933604,25131145.0
2014-01-21,92.9623031616211,94.0113972827099,92.44996010293953,93.48278001547047,11808637.0
2014-01-22,94.499267578125,95.30045236777407,92.88053792012239,93.19937649342589,11182482.0
2014-01-23,94.5892105102539,94.89169569764277,92.38185038672339,94.1804413490712,10879074.0
2014-01-24,93.6653823852539,95.97901968545563,93.27296667619628,94.11502843457319,11475341.0
2014-01-27,93.28932189941406,94.67096702588873,92.49631369612855,93.19939135077605,10395826.0
2014-01-28,92.80697631835938,93.67356830190866,92.23469947209117,93.00318419216538,6148830.0
2014-01-29,93.44464874267578,94.14773301953018,92.38184894024168,92.38184894024168,6084537.0
2014-01-30,93.3956069946289,93.98423061857864,91.83410740532342,92.87237712470359,10363080.0
2014-01-31,94.02511596679688,94.77725398239436,93.1667006167354,93.51006941801789,5582318.0
2014-02-03,92.53717803955078,93.85340927450373,91.91584765073873,92.08753201060226,6035459.0
2014-02-04,90.8530502319336,91.84227285113913,88.94818210584585,91.84227285113913,11247314.0
2014-02-05,91.62972259521484,92.45543766273103,90.06004629551785,91.23730019371851,8453357.0
2014-02-06,92.9623031616211,93.47735629236136,90.74677299560469,91.417157075688,14235009.0
2014-02-07,91.83409881591797,93.82889088571325,91.00020711022101,93.19121368945808,7360232.0
2014-02-10,92.08753967285156,93.13398603876344,91.74417092455411,92.05483281823753,5573545.0
2014-02-11,92.07937622070312,93.42831461406618,91.61337665991984,92.54536912834173,7277715.0
2014-02-12,91.96490478515625,93.39559675004753,91.2454671194963,92.3082668648441,7565582.0
2014-02-13,90.77947998046875,92.5453574222621,89.89653460642822,92.3818497589002,5810537.0
2014-02-14,92.18565368652344,92.58624618237788,90.37071572976944,91.0002229755012,6368686.0
2014-02-17,91.72782135009766,93.1176365226835,91.07379068064549,92.38185201954981,4568244.0
2014-02-18,91.08194732666016,92.36548489391726,90.6568248239254,91.44166278497434,4919684.0
2014-02-19,92.47178649902344,92.87237897046681,90.9102868786844,90.9102868786844,3981935.0
2014-02-20,92.41455841064453,93.30567386266152,91.74417431657083,92.3736814940094,5843662.0
2014-02-21,93.45282745361328,94.01692756863974,92.46360474727022,92.46360474727022,7218552.0
2014-02-24,94.45023345947266,95.15331780037603,93.19939574000466,93.70627219936729,5553262.0
2014-02-25,97.49147033691406,97.77760874616789,94.83447082241426,94.83447082241426,8808392.0
2014-02-26,98.60330963134766,99.90320077147817,97.07451709559737,97.45058602125955,14611623.0
2014-02-28,97.65496826171875,98.92215251920034,96.38778400423715,98.59513722694703,9710274.0
2014-03-03,95.79915618896484,98.10461671769247,95.34133343784562,98.10461671769247,4983902.0
2014-03-04,96.17524719238281,97.25439393937529,95.6765474142414,95.81553161005199,7483320.0
2014-03-05,96.55130004882812,97.4505921807492,95.88909269378478,96.97641597385002,8959256.0
2014-03-06,95.62749481201172,97.26257170679362,95.40676342310311,96.79657878366773,6639689.0
2014-03-07,92.43907928466797,96.14253181894237,91.5561405715813,96.14253181894237,10568786.0
2014-03-10,91.11466979980469,93.4855310338745,90.76313096773477,92.2347000095712,11057661.0
2014-03-11,91.5397720336914,92.6352718570633,90.48514911905087,91.07377261289683,9583357.0
